GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "89484","San Antonio-New Braunfels-Pearsall, TX (Combined Statistical Area)", ,CAINC4,60,"...","Supplements to wages and salaries ","Thousands of dollars",350933,388224,470697,515048,567897,616972,673926,745418,831322,921976,1060114,1219201,1390079,1536680,1692964,1890614,2086341,2234414,2253447,2438239,2661925,2805788,3044239,3297324,3447726,3629316,3778886,3904017,4144552,4490716,4780835,5171683,5503137,5884749,6467029,6699456,7096132,7540316,7812183,8019762,8431670,8998720,9197811,9696895,10335098,10871094,11456401,11969794,12568815,13437372,13924078,13931483,14747090,15216932,16372400
 "89484","San Antonio-New Braunfels-Pearsall, TX (Combined Statistical Area)", ,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",275087,303778,369347,398864,426951,457991,499457,543468,608754,664973,755324,871082,971972,1081180,1182938,1295643,1441980,1561241,1573460,1693923,1883357,1991510,2165097,2334774,2419571,2534787,2612433,2673596,2811938,3054786,3254613,3545101,3784605,4112848,4529190,4646743,4943413,5244645,5398080,5518268,5874373,6246178,6316027,6652147,7191623,7538103,7929558,8292076,8684890,9434318,9747778,9669732,10152715,10211970,10996924
 "89484","San Antonio-New Braunfels-Pearsall, TX (Combined Statistical Area)", ,CAINC4,62,"..."," Employer contributions for government social insurance ","Thousands of dollars",75846,84446,101350,116184,140946,158981,174469,201950,222568,257003,304790,348119,418107,455500,510026,594971,644361,673173,679987,744316,778568,814278,879142,962550,1028155,1094529,1166453,1230421,1332614,1435930,1526222,1626582,1718532,1771901,1937839,2052713,2152719,2295671,2414103,2501494,2557297,2752542,2881784,3044748,3143475,3332991,3526843,3677718,3883925,4003054,4176300,4261751,4594375,5004962,5375476
 "89484","San Antonio-New Braunfels-Pearsall, TX (Combined Statistical Area)", ,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",249510,270072,294391,352672,411134,443289,497509,540907,568917,664414,707026,690428,830680,818242,965701,1137400,1203200,1368937,1382252,1557237,1466754,1660997,1704266,2047429,2388412,2846212,2985529,3215471,3302466,3860599,4468275,5694347,6129507,6293183,6840431,6906184,7026153,7823319,7437922,8437511,6785272,7512994,8637346,8907265,10528411,12574830,10658757,10314788,11521280,12792178,9913738,8467424,8993168,13999728,14489261
 "89484","San Antonio-New Braunfels-Pearsall, TX (Combined Statistical Area)", ,CAINC4,71,"..."," Farm proprietors' income ","Thousands of dollars",17846,28424,16188,32636,61176,41062,45016,28624,5620,-165,3283,-40267,-852,-4262,29485,39244,-7555,-6111,4016,-5703,20758,41647,35498,62075,74448,60538,47152,4539,51578,52512,67104,56832,69162,120014,122432,103145,78806,36031,14279,-69981,-70912,-49099,-61694,-38435,12849,-27889,38759,-59431,-60813,-94457,-75525,-45928,-43805,-31209,54536
 "89484","San Antonio-New Braunfels-Pearsall, TX (Combined Statistical Area)", ,CAINC4,72,"..."," Nonfarm proprietors' income ","Thousands of dollars",231664,241648,278203,320036,349958,402227,452493,512283,563297,664579,703743,730695,831532,822504,936216,1098156,1210755,1375048,1378236,1562940,1445996,1619350,1668768,1985354,2313964,2785674,2938377,3210932,3250888,3808087,4401171,5637515,6060345,6173169,6717999,6803039,6947347,7787288,7423643,8507492,6856184,7562093,8699040,8945700,10515562,12602719,10619998,10374219,11582093,12886635,9989263,8513352,9036973,14030937,14434725
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",26295113,28478692,30561016,33489130,36621402,40742437,45260692,49964617,55256797,62315212,70355406,80101678,90205364,97205713,106049378,117770521,126397120,134234971,142235464,155945755,167869164,178353069,186533962,197964374,204874585,212450115,227087806,245209447,262185379,287082238,315419563,367460229,371718469,361885029,368227011,385218801,405770448,439909603,464649600,471096481,453065957,475213765,510175487,551124449,563748229,607784652,664019835,706713592,757204196,812528080,852438100,929215680,1034369316,1021678618,1080493198
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",25878871,28066482,30165414,32998924,35943032,39987083,44535927,49274919,54461796,61571984,69466134,79031953,89366824,96387690,105337170,116811451,125388248,133139927,140851645,154519824,166402882,176889008,185144594,196462688,203306813,210862227,225726688,243386688,260173057,285282903,313542834,365535941,369707149,359894767,366007712,382404419,402974100,437701733,461732194,468769250,450522255,472645767,507057529,547109941,559279749,602416296,659408294,702803429,752940962,809179267,849123135,925384047,1030763699,1017771540,1077640097
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",416242,412210,395602,490206,678370,755354,724765,689698,795001,743228,889272,1069725,838540,818023,712208,959070,1008872,1095044,1383819,1425931,1466282,1464061,1389368,1501686,1567772,1587888,1361118,1822759,2012322,1799335,1876729,1924288,2011320,1990262,2219299,2814382,2796348,2207870,2917406,2327231,2543702,2567998,3117958,4014508,4468480,5368356,4611541,3910163,4263234,3348813,3314965,3831633,3605617,3907078,2853101
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,20,"...","Population (persons) 3/","Number of persons",5285576,5374066,5444839,5535322,5617548,5655317,5729797,5819526,5897663,5972404,6052355,6169098,6270525,6370447,6495174,6596377,6724789,6836161,6950762,7080769,7230939,7369071,7469974,7572591,7654922,7714356,7773726,7865878,7995473,8121521,8228123,8342012,8443663,8451608,8468682,8482960,8523253,8563454,8635675,8743101,8849035,8944926,9051443,9163375,9283020,9411744,9535807,9624414,9685500,9720169,9728262,9701178,9527831,9490006,9482836
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",4975,5299,5613,6050,6519,7204,7899,8586,9369,10434,11624,12984,14386,15259,16327,17854,18796,19636,20463,22024,23215,24203,24971,26142,26764,27540,29212,31174,32792,35348,38334,44049,44023,42818,43481,45411,47607,51371,53806,53882,51199,53127,56364,60144,60729,64577,69634,73429,78179,83592,87625,95784,108563,107658,113942
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,35,"...","Earnings by place of work ","Thousands of dollars",21081726,22324133,23682301,26098544,28676025,31590329,34468695,38400342,42955462,48936330,55557479,62019498,68296008,73354814,80281063,89677081,96623971,103626614,111906791,123195375,130341984,138722230,145678288,154838850,159468047,165264480,175801406,190404867,208194944,228843027,256636841,306451148,305699266,295056519,298380407,311797009,324799536,344635546,360934778,359523414,348619231,367023126,387312304,417116530,437677757,468573697,508838332,541629332,582678055,625010785,661187778,696224462,793470497,788109991,825295286
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",1348834,1410149,1545073,1793228,2264490,2578335,2760093,3139772,3564632,4177359,4982805,5495108,6600253,7259223,8124323,9421821,10280431,11123106,11957642,13518781,14429243,15302481,16178740,17012365,17562970,18341868,19280057,20375796,22078990,23892573,26599075,31090116,31400181,30625819,31181823,33350894,34484691,35503015,36603314,37643757,36567919,36988057,34688815,36729910,44164096,47363437,51100429,53906728,57664529,61902083,65623356,67613920,75207076,79361193,84353911
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance ","Thousands of dollars",685607,715895,776735,885347,1110375,1267767,1360168,1504967,1701037,1961071,2356568,2567311,3146864,3496446,3883176,4423719,4938220,5432905,5954200,6798311,7295834,7710324,8236017,8657822,8963128,9395880,9988620,10568573,11378582,12365433,13884446,16476836,16558014,15994631,15995031,16859339,17682826,18584652,19567949,20396115,20113054,20530670,17261382,18162475,24568856,26419898,28523657,30238740,32518062,35474482,37681484,39165871,44585822,46490877,49051718
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,38,"..."," Employer contributions for government social insurance ","Thousands of dollars",663227,694254,768338,907881,1154115,1310568,1399925,1634805,1863595,2216288,2626237,2927797,3453389,3762777,4241147,4998102,5342211,5690201,6003442,6720470,7133409,7592157,7942723,8354543,8599842,8945988,9291437,9807223,10700408,11527140,12714629,14613280,14842167,14631188,15186792,16491555,16801865,16918363,17035365,17247642,16454865,16457387,17427433,18567435,19595240,20943539,22576772,23667988,25146467,26427601,27941872,28448049,30621254,32870316,35302193
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",-12028,38147,87333,126854,143108,144949,197197,186510,92174,23049,-13771,-39668,-74746,-103400,-156161,-237232,-310522,-386056,-468792,-577285,-667610,-802656,-834894,-886973,-953072,-1008728,-1100445,-1266066,-1502450,-1709869,-2072340,-2857311,-2694424,-2486517,-2557220,-2784708,-3027317,-3423548,-3838546,-3931884,-3579154,-3572146,-3767434,-4080448,-4228712,-4531492,-5120713,-5617635,-6235032,-6565608,-7202169,-7587006,-8672561,-8515504,-8829973
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,45,"...","Equals: Net earnings by place of residence ","Thousands of dollars",19720864,20952131,22224561,24432170,26554643,29156943,31905799,35447080,39483004,44782020,50560903,56484722,61621009,65992191,72000579,80018028,86033018,92117452,99480357,109099309,115245131,122617093,128664654,136939512,140952005,145913884,155420904,168763005,184613504,203240585,227965426,272503721,271604661,261944183,264641364,275661407,287287528,305708983,320492918,317947773,308472158,326462923,348856055,376306172,389284949,416678768,452617190,482104969,518778494,556543094,588362253,621023536,709590860,700233294,732111402
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",4515176,5024168,5466619,5973161,6655980,7596164,8324889,8985694,9939826,11295078,12929782,15715997,19412911,21247213,23396086,26705114,28488692,29409289,29530547,32682352,37018246,38673165,39180319,39551985,41401083,43716046,47772260,51522642,52572635,57530327,60029281,66457414,68630563,65406194,67380755,72080696,79214040,91901566,99319883,102353854,88110226,86350474,99015236,112160044,109349363,121363644,136011435,146310923,160750676,174389962,177040339,179338365,190124115,208490976,230993299
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,47,"...","Plus: Personal current transfer receipts ","Thousands of dollars",2059073,2502393,2869836,3083799,3410779,3989330,5030004,5531843,5833967,6238114,6864721,7900959,9171444,9966309,10652713,11047379,11875410,12708230,13224560,14164094,15605787,17062811,18688989,21472877,22521497,22820185,23894642,24923800,24999240,26311326,27424856,28499094,31483245,34534652,36204892,37476698,39268880,42299054,44836799,50794854,56483573,62400368,62304196,62658233,65113917,69742240,75391210,78297700,77675026,81595024,87035508,128853779,134654341,112954348,117388497
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,50,"...","Wages and salaries ","Thousands of dollars",16519163,17572195,18487818,20093526,22054487,24304530,26311460,29008116,32262154,36718123,41669987,46859471,52139472,56118625,60849542,67563316,72962688,77742235,83348852,90793451,96983724,103994594,107200825,111770355,114508114,118704390,127235150,138016205,152519166,166957206,189809480,230631010,220676756,206075648,206552125,216901038,227723014,243615394,261200291,262540569,248961971,257606102,273101995,299382382,315265549,340652587,373730050,398726211,432505968,467905897,499884749,532416791,612206579,610916940,639708459
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,60,"...","Supplements to wages and salaries ","Thousands of dollars",2088093,2276006,2543018,2940530,3225097,3601243,4174580,4664518,5456144,6267054,7254831,8192414,9329841,10361475,11702391,13106920,14300310,15490453,16548246,18165445,20025742,21677151,23103562,25509797,26756562,27230672,27168412,28002699,29598296,32138782,35093742,40563075,42572776,43477469,46014689,49546553,51449261,52697517,54546651,55524334,53184231,54411968,58567991,59730957,64942358,68192102,72809914,76105014,80144749,83695518,86953346,89134469,95225332,97087686,102370490
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",1424866,1581752,1774680,2032649,2070982,2290675,2774655,3029713,3592549,4050766,4628594,5264617,5876452,6598698,7461244,8108818,8958099,9800252,10544804,11444975,12892333,14084994,15160839,17155254,18156720,18284684,17876975,18195476,18897888,20611642,22379113,25949795,27730609,28846281,30827897,33054998,34647396,35779154,37511286,38276692,36729366,37954581,41140558,41163522,45347118,47248563,50233142,52437026,54998282,57267917,59011474,60686420,64604078,64217370,67068297
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,62,"..."," Employer contributions for government social insurance ","Thousands of dollars",663227,694254,768338,907881,1154115,1310568,1399925,1634805,1863595,2216288,2626237,2927797,3453389,3762777,4241147,4998102,5342211,5690201,6003442,6720470,7133409,7592157,7942723,8354543,8599842,8945988,9291437,9807223,10700408,11527140,12714629,14613280,14842167,14631188,15186792,16491555,16801865,16918363,17035365,17247642,16454865,16457387,17427433,18567435,19595240,20943539,22576772,23667988,25146467,26427601,27941872,28448049,30621254,32870316,35302193
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",2474470,2475932,2651465,3064488,3396441,3684556,3982655,4727708,5237164,5951153,6632661,6967613,6826695,6874714,7729130,9006845,9360973,10393926,12009693,14236479,13332518,13050485,15373901,17558698,18203371,19329418,21397844,24385963,26077482,29747039,31733619,35257063,42449734,45503402,45813593,45349418,45627261,48322635,45187836,41458511,46473029,55005056,55642318,58003191,57469850,59729008,62298368,66798107,70027338,73409370,74349683,74673202,86038586,80105365,83216337
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,71,"..."," Farm proprietors' income ","Thousands of dollars",233338,224807,208672,295667,462843,487890,421119,358879,464257,436796,522846,687181,470720,383268,300319,523873,546224,650130,922426,881360,861333,743139,652060,794888,801983,790981,490866,857425,960924,674777,617921,643147,740176,817049,1087753,1617872,1533761,981232,1783169,1110016,1209301,1222468,2009229,2742848,3031511,4004550,3240231,2543439,2539915,1955177,1579142,1977838,2043163,2011256,610556
 "89488","San Jose-San Francisco-Oakland, CA (Combined Statistical Area)", ,CAINC4,72,"..."," Nonfarm proprietors' income ","Thousands of dollars",2241132,2251125,2442793,2768821,2933598,3196666,3561536,4368829,4772907,5514357,6109815,6280432,6355975,6491446,7428811,8482972,8814749,9743796,11087267,13355119,12471185,12307346,14721841,16763810,17401388,18538437,20906978,23528538,25116558,29072262,31115698,34613916,41709558,44686353,44725840,43731546,44093500,47341403,43404667,40348495,45263728,53782588,53633089,55260343,54438339,55724458,59058137,64254668,67487423,71454193,72770541,72695364,83995423,78094109,82605781
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",869418,947444,1014745,1097122,1207649,1333976,1538316,1770565,1992308,2283123,2517444,2835907,3257203,3536118,3735528,4085646,4392217,4715410,5014469,5369009,5845402,6183044,6523985,7161599,7461457,7951497,8453717,8979246,9328059,10031584,10464327,11078112,11338375,11885471,12725426,13556459,14457614,15500179,16563001,17331196,17429526,18159834,19430674,19595334,19801501,20684287,21717764,22111670,23215414,24349435,25131923,27419096,30339654,31153121,33009944
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",855027,928677,992396,1075372,1173068,1300950,1511669,1751680,1990761,2261949,2495595,2837965,3232368,3509123,3718011,4058745,4373605,4702040,4987724,5340608,5813277,6160750,6492677,7125128,7436249,7905421,8419250,8934084,9287682,10007279,10432607,11029341,11287168,11849877,12666123,13505015,14392309,15450391,16516223,17291859,17397839,18124230,19388299,19548643,19749554,20652646,21682316,22081161,23176538,24326829,25100517,27388046,30302064,31109316,32980861
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",14391,18767,22349,21750,34581,33026,26647,18885,1547,21174,21849,-2058,24835,26995,17517,26901,18612,13370,26745,28401,32125,22294,31308,36471,25208,46076,34467,45162,40377,24305,31720,48771,51207,35594,59303,51444,65305,49788,46778,39337,31687,35604,42375,46691,51947,31641,35448,30509,38876,22606,31406,31050,37590,43805,29083
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,20,"...","Population (persons) 3/","Number of persons",275765,277632,275244,277582,278241,278273,289907,300833,312303,318553,324589,331511,339457,346461,347236,351788,356065,360223,367686,372978,377465,384282,390814,403068,409653,419200,425167,430322,436801,439811,445236,448644,452768,459712,463011,474221,482493,490497,501221,507698,523479,526840,539852,547503,548503,558610,564204,573145,579050,583783,593692,596952,604227,618366,629439
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",3153,3413,3687,3952,4340,4794,5306,5886,6379,7167,7756,8554,9595,10206,10758,11614,12335,13090,13638,14395,15486,16090,16693,17768,18214,18968,19883,20866,21355,22809,23503,24692,25042,25854,27484,28587,29964,31601,33045,34137,33296,34469,35993,35790,36101,37028,38493,38580,40092,41710,42332,45932,50212,50380,52443
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,35,"...","Earnings by place of work ","Thousands of dollars",738718,785275,829108,899879,989540,1073551,1204454,1409958,1598584,1838413,2020291,2221026,2499983,2684493,2805179,3074057,3315531,3615528,3857242,4123335,4408072,4685407,4872223,5400184,5579681,5875599,6216821,6601072,6832132,7358173,7796076,8214431,8403812,8726809,9430950,10088832,10818642,11616290,12215439,12624467,12574284,12987382,13458325,13790817,14226055,14706993,15489105,15657563,16319784,17288490,17739110,18033101,20051009,21619201,22883169
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",45411,48422,53057,60428,75594,85560,94985,114658,130809,150725,171818,191132,227623,249507,267492,301210,332368,368946,389736,432661,467198,500138,523601,575341,597502,632298,665876,703601,725388,778038,816021,853109,877186,913392,973739,1070549,1137603,1230648,1285048,1384847,1377668,1421393,1322295,1361443,1573978,1620157,1700323,1708797,1779549,1909633,1972718,2016414,2238748,2460846,2621736
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance ","Thousands of dollars",23144,24502,26761,30603,38369,43234,46623,54351,61411,71314,81878,92246,111420,123144,130548,145077,164428,183142,194273,216855,236914,253623,266628,288482,304006,324668,344868,361642,371375,393682,414647,429898,442081,461382,489237,524782,558420,604798,634931,684292,677849,697401,560788,581343,779533,808823,845544,860222,902605,982136,1016445,1047259,1168843,1295788,1374082
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,38,"..."," Employer contributions for government social insurance ","Thousands of dollars",22267,23920,26296,29825,37225,42326,48362,60307,69398,79411,89940,98886,116203,126363,136944,156133,167940,185804,195463,215806,230284,246515,256973,286859,293496,307630,321008,341959,354013,384356,401374,423211,435105,452010,484502,545767,579183,625850,650117,700555,699819,723992,761507,780100,794445,811334,854779,848575,876944,927497,956273,969155,1069905,1165058,1247654
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",-15595,-18225,-16475,-15182,-12640,-11810,-12442,-23919,-31988,-33511,-38900,-44391,-11841,-9721,-9063,-10640,-14771,-51570,-43288,-56907,-78400,-105895,-101919,-107475,-111328,-122559,-126603,-148448,-151813,-161264,-161869,-172061,-174609,-176881,-190734,-196612,-205375,-213930,-235004,-248021,-258115,-269697,-290152,-294496,-321418,-328674,-352827,-353775,-372875,-404673,-401315,-404277,-477374,-541503,-553720
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,45,"...","Equals: Net earnings by place of residence ","Thousands of dollars",677712,718628,759576,824269,901306,976181,1097027,1271381,1435787,1654177,1809573,1985503,2260519,2425265,2528624,2762207,2968392,3195012,3424218,3633767,3862474,4079374,4246703,4717368,4870851,5120742,5424342,5749023,5954931,6418871,6818186,7189261,7352017,7636536,8266477,8821671,9475664,10171712,10695387,10991599,10938501,11296292,11845878,12134878,12330659,12758162,13435955,13594991,14167360,14974184,15365077,15612410,17334887,18616852,19707713
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",121791,141559,149812,155481,170049,191920,230530,268549,316360,367732,412697,499872,595376,673494,724281,809169,876176,939016,978270,1086384,1260043,1301857,1370523,1438980,1505534,1664858,1781644,1913551,2028677,2249606,2205584,2344831,2311477,2350316,2544063,2682398,2774627,2982865,3351252,3454803,3327576,3340431,3852569,3834694,3706693,3930902,4118069,4199359,4575070,4671439,4778177,4943675,5418229,5636856,6198065
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,47,"...","Plus: Personal current transfer receipts ","Thousands of dollars",69915,87257,105357,117372,136294,165875,210759,230635,240161,261214,295174,350532,401308,437359,482623,514270,547649,581382,611981,648858,722885,801813,906759,1005251,1085072,1165897,1247731,1316672,1344451,1363107,1440557,1544020,1674881,1898619,1914886,2052390,2207323,2345602,2516362,2884794,3163449,3523111,3732227,3625762,3764149,3995223,4163740,4317320,4472984,4703812,4988669,6863011,7586538,6899413,7104166
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,50,"...","Wages and salaries ","Thousands of dollars",579041,614229,641489,695160,764678,837017,927101,1081156,1227387,1397603,1536434,1717527,1925373,2075288,2148449,2345276,2530682,2753559,2946591,3120123,3334082,3552568,3644268,3957773,4095803,4340264,4623981,4898591,5143101,5512760,5786618,6093805,6340407,6512989,6924253,7375015,7944029,8593433,9176114,9568870,9339495,9476694,9768072,10002842,10287268,10654824,11236408,11438104,11983569,12699513,13056585,13151769,14573870,16071062,16982141
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,60,"...","Supplements to wages and salaries ","Thousands of dollars",82772,89803,96465,102047,109106,121380,163946,203724,246707,278844,311610,355317,402021,445329,475646,518345,570218,631135,668211,710840,778118,816742,867398,1007742,1018097,1049734,1084422,1119340,1145103,1232836,1301150,1367761,1442225,1552073,1766350,1929980,2068249,2218445,2325529,2459022,2592759,2701594,2823165,2831103,2967860,3009722,3148176,3111619,3170321,3346195,3417788,3472324,3777810,3873593,4141209
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",60505,65883,70169,72222,71881,79054,115584,143417,177309,199433,221670,256431,285818,318966,338702,362212,402278,445331,472748,495034,547834,570227,610425,720883,724601,742104,763414,777381,791090,848480,899776,944550,1007120,1100063,1281848,1384213,1489066,1592595,1675412,1758467,1892940,1977602,2061658,2051003,2173415,2198388,2293397,2263044,2293377,2418698,2461515,2503169,2707905,2708535,2893555
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,62,"..."," Employer contributions for government social insurance ","Thousands of dollars",22267,23920,26296,29825,37225,42326,48362,60307,69398,79411,89940,98886,116203,126363,136944,156133,167940,185804,195463,215806,230284,246515,256973,286859,293496,307630,321008,341959,354013,384356,401374,423211,435105,452010,484502,545767,579183,625850,650117,700555,699819,723992,761507,780100,794445,811334,854779,848575,876944,927497,956273,969155,1069905,1165058,1247654
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",76905,81243,91154,102672,115756,115154,113407,125078,124490,161966,172247,148182,172589,163876,181084,210436,214631,230834,242440,292372,295872,316097,360557,434669,465781,485601,508418,583141,543928,612577,708308,752865,621180,661747,740347,783837,806364,804412,713796,596575,642030,809094,867088,956872,970927,1042447,1104521,1107840,1165894,1242782,1264737,1409008,1699329,1674546,1759819
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,71,"..."," Farm proprietors' income ","Thousands of dollars",11810,16043,19812,19335,31436,29187,22114,13967,-3678,16155,16605,-7278,19959,21616,12453,21966,13758,9001,22454,23644,27055,16484,25821,31253,18500,38747,26003,36130,29701,14629,24189,41891,43809,29821,53734,44771,57165,42900,37458,30017,24889,29331,37069,38874,45976,24478,28742,23645,31257,16578,25275,24289,29378,35648,20162
 "89496","Savannah-Hinesville-Statesboro, GA (Combined Statistical Area)", ,CAINC4,72,"..."," Nonfarm proprietors' income ","Thousands of dollars",65095,65200,71342,83337,84320,85967,91293,111111,128168,145811,155642,155460,152630,142260,168631,188470,200873,221833,219986,268728,268817,299613,334736,403416,447281,446854,482415,547011,514227,597948,684119,710974,577371,631926,686613,739066,749199,761512,676338,566558,617141,779763,830019,917998,924951,1017969,1075779,1084195,1134637,1226204,1239462,1384719,1669951,1638898,1739657
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",191552,206250,229829,266071,318098,357297,424522,490557,534076,623024,680502,727726,828082,849863,874109,964211,1034295,1061395,1147269,1247216,1334763,1443775,1528225,1645427,1740523,1824314,1906672,2010551,2126301,2264764,2373974,2521888,2585002,2607636,2746464,2947921,3015672,3086931,3280791,3421787,3370428,3484827,3458400,3549562,3662509,3765462,3917447,3904226,4036693,4179405,4291639,4552153,5157323,5369330,5453020
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",168813,192348,216488,247736,287166,339033,389749,459712,514252,594042,651345,719163,797156,828652,869003,941423,1003038,1049079,1116756,1200646,1268372,1374923,1451814,1564915,1653451,1727071,1836224,1923567,2043924,2178701,2296503,2430179,2462581,2531257,2645443,2799383,2884620,3037519,3222104,3352624,3277230,3409109,3456158,3511368,3498530,3615280,3733479,3826795,3907273,4077992,4235224,4563784,5014902,5096333,5343044
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",22739,13902,13341,18335,30932,18264,34773,30845,19824,28982,29157,8563,30926,21211,5106,22788,31257,12316,30513,46570,66391,68852,76411,80512,87072,97243,70448,86984,82377,86063,77471,91709,122421,76379,101021,148538,131052,49412,58687,69163,93198,75718,2242,38194,163979,150182,183968,77431,129420,101413,56415,-11631,142421,272997,109976
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,20,"...","Population (persons) 3/","Number of persons",80132,81656,84325,87048,89842,93058,96989,99250,101723,104105,105092,105220,105652,105090,104481,104327,103427,102308,102495,102587,102253,102823,104504,106130,107907,109781,110727,112231,113265,115301,117026,118629,119675,119619,120241,120785,121126,121978,122783,123753,124325,124365,124705,124250,124196,123982,123815,123788,124012,123877,124068,124204,124631,125005,126036
